action,id,title,countries,source,source_url,lifecycle,reason,scope_quote,source_hash
exclude_scope,sig_4175fefd63f20ea88a6f,"MPI for Security and Privacy, Bochum - New institute building: Measurement, control and regulation technology (MSR) / building automation",DE,germany,https://oeffentlichevergabe.de/ui/de/notices/0daa6e50-768c-43ba-a65d-6e2849bba313,OPEN,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.","Measurement, control and regulation technology (MSR) / Building automation Installation of measurement, control and regulation technology for the technical systems of the HZG/KLT, sanitary and RLT trades.",46dc383da5f4f19ef9d21a4b53080c3b3ab8b4cc65fcd57bf59965854917219b
exclude_scope,sig_9002a4578982429d85c7,Maintenance and supervision services for the physical infrastructures and facilities of data processing centres (DPCs) under the MINISDEF Information and Communications Systems and Technologies Centre,ES,ted,https://ted.europa.eu/en/notice/-/detail/602144-2026,OPEN,"Maintenance of physical equipment without a separately stated business-application, Salesforce or AI delivery scope.","The purpose of this tender is to contract comprehensive maintenance services (preventive, corrective, conductive) for the physical infrastructures and facilities of the Data Processing Centres (DPCs) under the Information and Communications Systems and Technologies Centre (CESTIC) of the Ministry of Defence.",ed633c79f214db49c7e756d8524dd307b85370ff68a4106714d6876938a9d1fa
exclude_scope,sig_c4d11c3f0ecc6b1ba523,Maintenance and support of the Government of Navarre's SAP platform licences for the years 2027 to 2030.,ES,ted,https://ted.europa.eu/en/notice/-/detail/610593-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.","Resolución 410E/2026, de 2 de septiembre, del director general de Telecomunicaciones y Digitalización, por la que se aprueba el expediente de contratación del mantenimiento y soporte de las licencias de la plataforma SAP del Gobierno de Navarra para los años 2027 a 2030, por procedimiento abierto superior al umbral europeo.",787ca4fbaf3077eb8c3438e286713e93fca0f4e33ac1b7de1bad94c0b5f7d0e9
exclude_scope,sig_be7f6eb498d293fa27a9,Maintenance extension for licences from the manufacturer Commvault,DE,ted,https://ted.europa.eu/en/notice/-/detail/591174-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Gegenstand der Vergabe ist der Abschluss eines Wartungsvertrages für bestehende Lizenzen des Herstellers Commvault,3536e43596c38727b95b16f783f040656889074e14e92ee2df37b242f5ac9707
exclude_scope,sig_68e69cb408a3b6245381,Microsoft Academic licences,DE,germany,https://oeffentlichevergabe.de/ui/de/notices/43f87ee0-2470-4d90-9316-b5797f60e3f6,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Gegenstand und Ziel der Ausschreibung ist der Abschluss einer Rahmenvereinbarung über einen Handelspartner für die Beschaffung von Microsoft Academic Lizenzen über ein Enrollment for Education Solutions (EES) sowie über einen bestehenden Select Plus Academic.,39e170295eedd0606878bd8e133e41457395df81e7a94b7742dd31f933b438e5
exclude_scope,sig_191dde4691cc3e047c8d,Microsoft license manager (LSP),NO,ted,https://ted.europa.eu/en/notice/-/detail/622005-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.","n provider who can see to the organisation ́s total need for the procurement, administration and administration of Microsoft licences and subscriptions.",98d1e450740cf438d712db23aea74975b326619949807ba841544a42481506ee
exclude_scope,sig_7f327fffa4c14b5330b2,"NII - Framework agreement , PCs and equipment",NO,ted,https://ted.europa.eu/en/notice/-/detail/619560-2026,FUTURE,"Physical computing, network or measurement equipment without a separately stated business-application, Salesforce or AI delivery scope.","NII - Framework agreement , PCs and equipment",3d37e44489b4d875bdaa16cac991f335bc0ebbf513c88f4e2aace3f804e4083b
exclude_scope,sig_94a7333f90bc7f8be60b,National road 555 Nygårdstunnelen - upgrading of tunnels,NO,ted,https://ted.europa.eu/en/notice/-/detail/586623-2026,OPEN,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.","The tunnel runs from the Puddefjord Bridge to Nygårdstangen, with exit ramps at O.J. Brochsgate.",24f1f40076d7c8717c5e133b844fafada278dc5580c50300fe387af5688d936d
exclude_scope,sig_b07723bad44f0989520e,New Procurement of VMWare Subscription,DE,ted,https://ted.europa.eu/en/notice/-/detail/595349-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",* Produktbeschreibung: VMware Cloud Foundation Subscription for 1 Year SKU: VCF-CLD-FND Menge: bis zu 848 Lizenzen Laufzeit: 12 Monaten * Hierbei handelt es sich um eine unverbindliche Schätzung.,8c283408b31fc33ee48d119445f9968da5383bcd36e22defd64d40a1d45e021f
exclude_scope,sig_6c59ae5c84a2f5e544ff,"New build Central Building II, building automation",DE,ted,https://ted.europa.eu/en/notice/-/detail/587509-2026,OPEN,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.","400m Kabelrinnen - Automationsprogrammen - Feld- und Automationsgeräten für die technischen Anlagen der Kostengruppen 410 bis 470 - eine Rauchabzugsanlage zur unterstützenden Rauchableitung - Funktionsprüfungen, 1:1-Tests, und Probebetrieben (einzeln und gewerkeübergreifend) - Bestands- und Revisionsdokumenten Alle Leistungen verstehen sich einschließlich der erforderlichen Engineering-, Montage-, Prüf-, Inbetriebnahme- und Dokumentationsleistungen.",3fa79271eda3036fff58ee13a7e6c7bb81eed3279df3e085b7204f84fd99c899
exclude_scope,sig_1f3a2e1eec4abb20fb19,Notebooks for field audit services,DE,germany,https://oeffentlichevergabe.de/ui/de/notices/8f264c4e-6286-47cc-9213-8e904007f26f,OPEN,"Physical computing, network or measurement equipment without a separately stated business-application, Salesforce or AI delivery scope.","The Free State of Thuringia, represented by the Thuringian State Office for Finance (TLF), is tendering a contract for the supply of 550 notebooks for field audit services with increased hardware requirements (performance) incl.",821b9da823da29af44638578ac66186563f3942e6cde14ab7bb0cb7a09fea6c6
exclude_scope,sig_5c65922e348f5f2a682c,Ohnhorststraße 18 - Greenhouse Construction,DE,ted,https://ted.europa.eu/en/notice/-/detail/593240-2026,OPEN,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.","GMH | Gebäudemanagement Hamburg GmbH is a municipal enterprise which, amongst other things, provides construction, operation and facility management services for over 50 general education schools in the south of Hamburg (Wilhelmsburg and Harburg) as well as for higher education and municipal buildings.",d674d01eb3b6a2f984cf3a0e1e840e30e95bd590607659dc0dc6c869fadb1a06
exclude_scope,sig_f162150913930c5fbb87,Online Panel Survey Services for the ARD Broadcasting Organisations,DE,germany,https://oeffentlichevergabe.de/ui/de/notices/27979298-1a62-4e6d-94ee-0fc5dc289396,OPEN,"Execution of surveys or market research without a separately stated business-application, Salesforce or AI delivery scope.","Norddeutscher Rundfunk (NDR) intends to conclude a framework agreement for the following ARD broadcasting corporations and Deutschlandradio regarding services for online surveys for their market and media research, with an annual quota of online panel surveys.",7db5f8f35423997b538d126f800fd94a2a46f9793c4e32ffb8d298e4d626d049
exclude_scope,sig_0dbef3403ffd56593981,"Open procedure above the European threshold for the procurement of architecture and engineering services relating to Executive Design, Construction Management and safety coordination (CSP-CSE) for the renovation works of Palazzo Accademia Delia owned by INAF-OAPd",IT,ted,https://ted.europa.eu/en/notice/-/detail/630987-2026,OPEN,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.","Open procedure above the European threshold for the procurement of architecture and engineering services relating to Executive Design, Construction Management and safety coordination (CSP-CSE) for the renovation works of Palazzo Accademia Delia owned by INAF-OAPd",02ad82014948d46e79c5dabdcf05a0f146f85da26dfc9403a513a24a39947c98
exclude_scope,sig_4d2c5259822d64148bd2,Postdoctoral Research Fellowships in Biology,US,grants,https://www.grants.gov/search-results-detail/361249,OPEN,"Academic degrees or research fellowships without a separately stated business-application, Salesforce or AI delivery scope.","To capitalize on this promise, the Directorate for Biological Sciences (BIO) will make awards for Postdoctoral Research Fellowships in Biology (PRFB) to recent doctoral degree recipients, for proposals with a research and training focus at the Intersection of Artificial Intelligence and Biological Sciences to Strengthen and Safeguard Biotechnology Innovations.",a95f0ac261b10115ba18828f803fd1d8855adbd9d113283bac8c2655cfec5ebd
exclude_scope,sig_89378e5c24157c40224d,"Preliminary market consultation - Renewal of maintenance for ORACLE software and hardware products, supply of new licences and Oracle Exacc technology",IT,ted,https://ted.europa.eu/en/notice/-/detail/790357-2025,FUTURE,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.","Preliminary market consultation - Renewal of maintenance for ORACLE software and hardware products, supply of new licences and Oracle Exacc technology",78d3974133a5d41338cd62fca273827194fa5700374445a09154291d11461bb4
exclude_scope,sig_2220223c6c4828ddb085,Preventative Maintenance and Servicing Support for DASGIP 8x2L Microbial Fermenter System,GB,scotland,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=OCT541358,FUTURE,"Maintenance of physical equipment without a separately stated business-application, Salesforce or AI delivery scope.","Each fermenter requires replacement of all o-rings and service and calibration of all air inlet modules, gas analysis units for oxygen and carbon dioxide, temperature, PH and also carbon feed pumps.",db80c161812a4ba3cfd2363d8f0e06acc2aa6b83732e5fa2fed103962b57d1a5
exclude_scope,sig_5a21274783832ab52b72,Procurement of 1.800 Citrix Universal Hybrid Multi Cloud licences,DE,ted,https://ted.europa.eu/en/notice/-/detail/634413-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Beschaffung von 1.800 Lizenzen Citrix Universal Hybrid Multi Cloud Nähere Angaben zu Vertragslaufzeit und Zahlungsmodalitäten entnehmen sie bitte dem beigefügten Leistungsverzeichnis.,3efeb6f3a4249c9f79c1d2e65f01b2552013c098bedb8deddaf8464fe4489cbc
exclude_scope,sig_9b9cc60de0eff70a8c9b,Procurement of Enterprise Microsoft Government Partner SCE product licences for Turespaña.,ES,ted,https://ted.europa.eu/en/notice/-/detail/784461-2025,FUTURE,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",PROCUREMENT BY OPEN PROCEDURE OF ENTERPRISE MICROSOFT GOVERNMENT PARTNER SCE PRODUCT LICENCES FOR TURESPAÑA,cbd4e518edaaddfe88ef1cd30e61ad9d2dad12ac910474336e9eb327d60dde7f
exclude_scope,sig_af4656116a38f91ce97b,Procurement of VMware software licences,FI,ted,https://ted.europa.eu/en/notice/-/detail/635477-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Fintraffic Tie Oy has previously put out to tender the procurement of VMware software licences via a notice sent for publication on 21.4.2026.,6e45ce72c0ab66fa5dc02f5ec8bcc2a2c47640b6ca3db4da4ab91426f17a488b
exclude_scope,sig_55b916b418a27da57b71,Procurement procedure for commissioning software maintenance (subscription) for VMware vSphere Foundation,DE,ted,https://ted.europa.eu/en/notice/-/detail/587310-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Vergabeverfahren zur Beauftragung der Software-Wartung (Subscription) VMware vSphere Foundation Ausgeschrieben wird die Wartungsverlängerung/Subscription für die Software VMware vSphere Foundation.,7a8f174ffbecd2a691cf3b0402edabef9642d91820e31333ead0dd3198a9def3
exclude_scope,sig_e72a9726007480567ec2,Provision of Audience Research Services,GB,scotland,https://api.publiccontractsscotland.gov.uk/v1/Notice?id=ocds-r6ebe6-0000839271,OPEN,"Execution of surveys or market research without a separately stated business-application, Salesforce or AI delivery scope.","The Board of Trustees for the National Galleries of Scotland (""NGS"") wish to award a Contract for the Provision of Audience Research Services.",8e88deb373e2313790fe686798e44eb6ac26b5b8b41f29e60ddc45af9e7f11e1
exclude_scope,sig_4be6b3abdf3c88f95af4,Provision of Off-Site Storage for NatureScot Records,GB,scotland,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=APR553367,UNKNOWN,"Human service delivery or physical records storage without a separately stated business-application, Salesforce or AI delivery scope.",NatureScot is preparing to undertake a procurement exercise for the Provision of Off-Site Storage.,1669e994cc44e3a7bc7d7941b2b2903d0faebaafe452cae854daff1375deb188
exclude_scope,sig_05f416526301a6a66d08,Provision of an Independent Housing Information and Advice Service,GB,scotland,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=JUN556923,FUTURE,"Human service delivery or physical records storage without a separately stated business-application, Salesforce or AI delivery scope.","The purpose of the market research questionnaire is to engage with the market to understand capability, capacity, risks and opportunities relating providing a Housing Information and Advice Service.",9b2be43fa0c1bb46ae26d08413a4853d17c17116db6708d4da2874013bb562cd
exclude_scope,sig_ea988fb50f8b3a90d0a9,Provision of private cloud licences SAP EWM Advanced,DE,germany,https://oeffentlichevergabe.de/ui/de/notices/d103accf-9513-42e7-b2a5-d9941f6875f7,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Lot LOT-0001: Bereitstellung Private-Cloud-Lizenzen SAP EWM Advanced.,d4eb68f353cadc7840ac9318eb15041b1f76a356a32509f1061a0d6b74276faf
exclude_scope,sig_3df2bb7c0a58c5ade868,"Public relations work on the European Funds ERDF, JTF, ESF+ and EAFRD (EU Funds)",DE,ted,https://ted.europa.eu/en/notice/-/detail/616042-2026,OPEN,"Creative, advertising or public relations services without a separately stated business-application, Salesforce or AI delivery scope.","Leistungsschwerpunkte (Umfang gemäß Vergabeunterlagen): - Journalistische Texte, Social Media Beiträge, Fotos - Redaktionelle Platzierung der Projektebeschreibungen in der Medienwelt von Sachsen-Anhalt und darüber hinaus - Erstellung von kurzen Videoclips - Erstellung Wandplaner und Fotokalender Beschreibung vgl.",f77faa59e96535e8420510d235fa4d57aee49d0596c9f27fe99908c69441d161
exclude_scope,sig_23f5afae60fd0757d0a3,RFI - Assistance with brand process and production of campaign material.,NO,ted,https://ted.europa.eu/en/notice/-/detail/657576-2025,EARLY_ENGAGEMENT,"Creative, advertising or public relations services without a separately stated business-application, Salesforce or AI delivery scope.",Nord University would like to carry out an RFI for input and comments on the draft requirement specifications and contract documents for the coming procurement of assistance with brand process and production of campaign material.,41e7806c2f7a74b35161850fbfda69efb78b600083ddbcc505ac7327013fcb68
exclude_scope,sig_096bcf3cff41be314053,Recruitment Services: Circular Economy Intern Placements,GB,scotland,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=FEB549368,FUTURE,"Human service delivery or physical records storage without a separately stated business-application, Salesforce or AI delivery scope.","There remains a strong and ongoing role for an intern programme of this nature and Zero Waste Scotland would like to contract with a suitable organisation to recruit, manage and report on a series of internships to be placed within different enterprises in Scotland to support transition to circular business models Lot 1: .",99abde1839537a5eecd870f04aafdc272c9eb1b3af9b37f54453f4f506beba4f
exclude_scope,sig_50c2004c509e01a9673f,Reinsurance broker - Reinsurance broker services,SE,ted,https://ted.europa.eu/en/notice/-/detail/592983-2026,OPEN,"Financial audit or insurance services without a separately stated business-application, Salesforce or AI delivery scope.",Återförsäkringsmäklare - Reinsurance broker services,2b7a5adcfc9c6d5a7f1d4a3c2b5134660a9d6b244457166e992596f92bdba67c
exclude_scope,sig_51e9aaa7c41b99e7304e,Renewal and extension of licences for the existing SAP landscape,DE,ted,https://ted.europa.eu/en/notice/-/detail/786429-2025,FUTURE,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.","Erneuerung der bestehenden SAP-Lizenzlandschaft für BPC Lizenzen aufgrund des Wechsels von BW ON HANA auf BW/4 HANA, inkl.",d9e9f49914f5795ce9ea72e4e6a536b9475f1c4eea1f6945afad8cdadaa30481
exclude_scope,sig_6ba8d52f6da8d5e91b95,Renewal of Oracle 2027-2028 licences. File reference: 2026R640023. Contracting Service Ref.: 2026-00245,ES,ted,https://ted.europa.eu/en/notice/-/detail/608331-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.","Renovación del mantenimiento y soporte de las licencias Oracle, correspondientes a los productos Oracle Database Enterprise Edition, Oracle Diagnostics Pack, Oracle Tuning Pack y Oracle Partitioning, durante el periodo 2027-2028.",732d953af2d2d9a15ef5fbb81fba4faff51cf57ba0e70ef15ad50f7125c9a53e
exclude_scope,sig_7ee4db0943ea86bd7787,Renewal of Oracle 2027-2028 licences. File reference: 2026R640023. Contracting Service Ref.: 2026-00245,ES,ted,https://ted.europa.eu/en/notice/-/detail/608667-2026,FUTURE,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.","Renovación del mantenimiento y soporte de las licencias Oracle, correspondientes a los productos Oracle Database Enterprise Edition, Oracle Diagnostics Pack, Oracle Tuning Pack y Oracle Partitioning, durante el periodo 2027-2028.",a9e55e1a6cf6384893677d23bd1f282f1805205c2f76bfd44ebe055f72e81615
exclude_scope,sig_dfc1fb13fab0aeb4de50,Renewal of Oracle 2027-2028 licences. File reference: 2026R640023. Contracting Service Ref.: 2026-00245,ES,spain,https://contrataciondelestado.es/wps/poc?idEvl=whQvBcL0c7D%2B3JAijKO%2Bkg%3D%3D&uri=deeplink%3Adetalle_licitacion,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Renovación de las licencias Oracle 2027-2028.,a154a35866ceed6c3e2f577f34f4c30c8cb5dd44b8205a084d08c605f8d9590b
exclude_scope,sig_9f9c8c49e2d8cfca7ce4,Renewal of Oracle licences,ES,ted,https://ted.europa.eu/en/notice/-/detail/606160-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Renovación licencias Oracle,6b8bc9da13b8fad6d6d70da345d4edcc087f87b3c8d06ccafbde03359c7f2124
exclude_scope,sig_3e060028282a94d2c4a5,Renewal of the VMware vSphere Subscription,DE,germany,https://oeffentlichevergabe.de/ui/de/notices/25778650,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Verlängerung der VMware vSphere Subscription Verlängerung der VMware vSphere Subscription Lot LOT-0000: Verlängerung der VMware vSphere Subscription.,36d22cd07464ad461598505c3794d5ae69e3bbd4ddc46d3690b1d558b3457c28
exclude_scope,sig_4bf43fe863e2b8cb32c6,Renewal of the subscription and maintenance of AUTODESK products for the Provincial Council of Álava,ES,ted,https://ted.europa.eu/en/notice/-/detail/610672-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Renewal of the subscription and maintenance of AUTODESK products for the Provincial Council of Álava,ae5f6ccb22c4927338ae00e7be171e9d372089c42db0fe41773e1885a664abea
exclude_scope,sig_a02e011873c833ad5dd0,Rosneath Active Travel Route: Developed & Technical Design,GB,scotland,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=DEC545794,FUTURE,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.",Rosneath Active Travel Route: Developed & Technical Design,1943075dd55df0057ff5ae0faa526b57f9f6068f0628d4c705c05350d0e23b29
exclude_scope,sig_325fc39579f11eaadb7a,Rothesay Active Travel Route: Developed & Technical Design,GB,scotland,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=DEC545798,FUTURE,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.",Rothesay Active Travel Route: Developed & Technical Design,9f6d0a940b1965ee3fa729302b312aa8114a1eb676e7acbc3d0864a0c8abbe14
exclude_scope,sig_8aad998e23513c25bde9,SUPPLY OF WINDOWS LICENCES FOR VEIASA CENTRES,ES,ted,https://ted.europa.eu/en/notice/-/detail/823161-2025,FUTURE,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",SUMINISTRO DE LICENCIAS WINDOWS PARA LOS CENTROS DE VEIASA,d173094306a5d794fd1a34be4967dc59f177021aff2c168722af859ee2e8b2b7
exclude_scope,sig_68e3998043e91c704b4a,Server and storage 2026,DK,ted,https://ted.europa.eu/en/notice/-/detail/617439-2026,OPEN,"Physical computing, network or measurement equipment without a separately stated business-application, Salesforce or AI delivery scope.",Udbud af rammeaftale på server og storage for Region Sjælland og Region Hovedstaden (kommende Region Østdanmark).,546252f07e0b2052fb460364d56dcbbf442a158495dc27cd7e4bf18972a0fbb1
exclude_scope,sig_84994a94aee927809eeb,"Service for indexing and coding in ICD-10-ES of hospital discharge reports, outpatient procedures, referrals to other centres, SIFCO, and inclusions on waiting lists for the Hospital Clínico Universitario de Valladolid.",ES,ted,https://ted.europa.eu/en/notice/-/detail/619008-2026,OPEN,"Human service delivery or physical records storage without a separately stated business-application, Salesforce or AI delivery scope.","Servicio de indización y codificación en CIE-10-ES de informes de altas hospitalarias, intervenciones ambulatorias, derivaciones a otros centros, SIFCO, e inclusiones en lista de espera para el Hospital Clínico Universitario de Valladolid.",d860bbdc5f156b1435850ab0317a59e21193d38b333444ae4257997a16704faa
exclude_scope,sig_7d6a31667829e28e024a,Services Contract for the Preparation of an Asbestos Census in the City of Madrid.,ES,spain,https://contrataciondelestado.es/wps/poc?idEvl=Yqejcy%2BWzWh%2BF6L2uCfUWg%3D%3D&uri=deeplink%3Adetalle_licitacion,OPEN,"Physical field surveys or sampling without a separately stated business-application, Salesforce or AI delivery scope.",Services Contract for the Preparation of an Asbestos Census in the City of Madrid.,6a23346d955e3ef43f679e690e3ff1eb09c11db361baab1e14e77fd072960604
exclude_scope,sig_9e333bb480f5e3664159,Services Contract for the Preparation of an Asbestos Census in the City of Madrid.,ES,ted,https://ted.europa.eu/en/notice/-/detail/631864-2026,OPEN,"Physical field surveys or sampling without a separately stated business-application, Salesforce or AI delivery scope.",The purpose of this contract is the preparation of a census of facilities and locations with asbestos in the city of Madrid.,0f8867e3c67e912f32fa3e9cb71c4fbf245f8f63e70aafa6b76f2a40b0cbc9a6
exclude_scope,sig_80f022587a970347222a,Subscription of named Adobe software licences for the Diputación de Barcelona,ES,ted,https://ted.europa.eu/en/notice/-/detail/596389-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Suscripción de licencias nominales de software Adobe para la Diputación de Barcelona,4e0cd7c06202b03e1d33906acc64e3338cc221ee366ca319262495a155fa25fc
exclude_scope,sig_c283aa7a300e524d336d,Supply for the renewal of Veeam Backup product licences,ES,spain,https://contrataciondelestado.es/wps/poc?idEvl=k%2FCb%2BepPo4fs%2BnLj3vAg5A%3D%3D&uri=deeplink%3Adetalle_licitacion,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Suministro para la renovación de licencias de producto Veeam Backup Submission deadline (source local time): 2026-09-28 23:59:00.,2426602aac423441918dc0ac8a051d78c4ac6def9dcbb070163ee6e896272e26
exclude_scope,sig_3125c491a07c7bac4b68,Supply of Adobe licences 2026-2029.,ES,ted,https://ted.europa.eu/en/notice/-/detail/607229-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Suministro de licencias Adobe 2026-2029.,b4077b7540b978209842a3c0682d909c362b26757c0ef8df17757c8565522988
exclude_scope,sig_0ee44707b4e96519cd0f,Supply of LED Panels for the Airport Management Centre and Contingency Centres at the Adolfo Suarez Madrid-Barajas Airport,ES,ted,https://ted.europa.eu/en/notice/-/detail/607813-2026,OPEN,"Physical computing, network or measurement equipment without a separately stated business-application, Salesforce or AI delivery scope.",Supply of LED Panels for the Airport Management Centre and Contingency Centres at the Adolfo Suarez Madrid-Barajas Airport,6764e4b59689a449be12d869175ec6209229d11f0a75ef8422a63b83ae1a4e28
exclude_scope,sig_e78a0ee768cf0b8f4912,Supply of Microsoft 365 licences for the Las Rozas de Madrid City Council,ES,spain,https://contrataciondelestado.es/wps/poc?idEvl=uPg6vWOr%2BM0zjChw4z%2FXvw%3D%3D&uri=deeplink%3Adetalle_licitacion,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Suministro de licencias de Microsoft 365 para el Ayuntamiento de Las Rozas de Madrid Submission deadline (source local time): 2026-10-09 23:59:00.,0a7f4f3c9c92dc952a8c7f7b7eff2c5e321a420f0f8f22bb1ad1729fda264298
exclude_scope,sig_5f7943e6c9b726254850,Supply of Microsoft Office 365 licences,ES,spain,https://contrataciondelestado.es/wps/poc?idEvl=ZVFjpfGN2i0l5NjlNci%2BtA%3D%3D&uri=deeplink%3Adetalle_licitacion,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Suministro licencias Microsoft Office 365 Submission deadline (source local time): 2026-09-24 23:59:00.,5200659b238100415d9c32a62eb224f16ec86bdf8669c33e906826cc425506fe
exclude_scope,sig_183deccae796f95ba23f,Supply of Microsoft Office 365 licences for the public company Gestió de Serveis Sanitaris,ES,ted,https://ted.europa.eu/en/notice/-/detail/680556-2025,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Suministro de licencias Microsoft Office 365 para la empresa pública Gestió de Serveis Sanitaris,b3963eb3da8c5ce3be9d3424c95596fd04e7172cbcd003e1e098ad9ad3696776
exclude_scope,sig_c0ce9bf04112a2496edd,Supply of Microsoft Office Licences 365,ES,spain,https://contrataciondelestado.es/wps/poc?idEvl=NDoFxlvOVorgL1BHd3qjQA%3D%3D&uri=deeplink%3Adetalle_licitacion,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Suministro de Licencias Microsoft Office 365 Submission deadline (source local time): 2026-09-14 12:00:00.,80dfba009fcdaacbc46fd95e25fda29fdd3446848b9b574cee5c21cb179184fd
exclude_scope,sig_4747de17036d57de70ef,Supply of bandwidth management equipment for the Directorate General for Information Technologies and Communications,ES,ted,https://ted.europa.eu/en/notice/-/detail/700275-2025,FUTURE,"Physical computing, network or measurement equipment without a separately stated business-application, Salesforce or AI delivery scope.",Supply of bandwidth management equipment for the Directorate General for Information Technologies and Communications,b649111da623bfd356093340ee8d0f15143753d6619620607bb7f1defd4e1969
exclude_scope,sig_6077f81ce04c7ba99df8,Supply through subscription of Red Hat Linux product licences.,ES,spain,https://contrataciondelestado.es/wps/poc?idEvl=DfV4MD6%2FSsmFlFRHfEzEaw%3D%3D&uri=deeplink%3Adetalle_licitacion,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Suministro mediante subscripción de licencias de producto Red Hat Linux.,f21e705b55e9b0e78090dc19d1dba82a55b85d477e55a5bd7c7f9ec480c6aaf9
exclude_scope,sig_20b4b3542a887c920663,"Supply, installation, commissioning and maintenance of automatic hydrological monitoring stations for level and flow control in rivers and ravines",ES,ted,https://ted.europa.eu/en/notice/-/detail/624275-2026,OPEN,"Physical computing, network or measurement equipment without a separately stated business-application, Salesforce or AI delivery scope.","The purpose of this contract is the supply, installation, commissioning and maintenance of a network of 76 hydrological monitoring stations, intended for the measurement and supervision in real time of hydrological parameters, such as water level and velocity, as well as for the generation of warnings and alerts for the management of flood episodes and support for decision-making by the Administration.",a261a5e67306f2d8249a0378daa92ed1d0cb81e632a26c6bd64b5159f4246231
exclude_scope,sig_7c02d2935518afebc18b,Support and maintenance service for ORACLE licences owned by the Provincial Council of Álava,ES,ted,https://ted.europa.eu/en/notice/-/detail/609655-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Servicio de soporte y mantenimiento de las licencias de ORACLE propiedad de la Diputación Foral de Álava,2266c148c1a437fd88c4d64786c62c5a74f8223686a486bd4154395d12d92c61
exclude_scope,sig_8a7138cd71823cf5e099,Sustainable workplace computers (product-neutral) of the standard category and additional services,DE,germany,https://oeffentlichevergabe.de/ui/de/notices/0042414d-ae95-4357-af97-8ec38ace955e,OPEN,"Physical computing, network or measurement equipment without a separately stated business-application, Salesforce or AI delivery scope.",Framework agreement for the supply of sustainable workplace computers (product-neutral) of the standard category and additional services Lot LOT-0000: Sustainable workplace computers (product-neutral) of the standard category and additional services.,5a4e3a6017d6e7e9d115a86215886d1f67ce46c58ad774fe28c63ffb7c2bb463
